,,,,,,,,,,,,,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected
ON,GENESEO BREWING CO,102 S STATE ST,GENESEO,IL,61254,3099451422,,4237860,0,Citrus Surfer 1/6 Barrel Keg,TASTING ROOM,"M. BALTISBERGE 033- Stern Beverage, IL",2.293333,1,0.166452,70,70,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,47.75,0,05/05/2026,05/05/2026,47.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,70,70,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,47.75,0,47.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,GENESEO BREWING CO,102 S STATE ST,GENESEO,IL,61254,3099451422,,4237860,0,Summer Jam 1/6 Barrel Keg,TASTING ROOM,"M. BALTISBERGE 033- Stern Beverage, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586667,2,0.332903,210,105,1,1,1,1,1,1,4.586667,4.586667,1,0,0,0,0,0,06/17/2025,06/17/2025,0,1,-4.586667,-2,-0.332903,-210,-105,-1,-1,-1,-1,-1,-1,-4.586667,-4.586667,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,GENESEO BREWING CO,102 S STATE ST,GENESEO,IL,61254,3099451422,,4237860,0,Strawberry Jam 1/6 Barrel Keg,TASTING ROOM,"M. BALTISBERGE 033- Stern Beverage, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,16.053332,7,1.165163,735,105,1,1,1,1,1,1,16.053332,16.053332,1,0,0,0,0,0,04/15/2025,06/03/2025,0,5,-16.053332,-7,-1.165163,-735,-105,-1,-1,-1,-1,-1,-1,-16.053332,-16.053332,-1,0,0,0,0,0,0,-5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,GENESEO BREWING CO,102 S STATE ST,GENESEO,IL,61254,3099451422,,4237860,0,West Eddy 1/6 Barrel Keg,TASTING ROOM,"M. BALTISBERGE 033- Stern Beverage, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.88,3,0.499355,270,90,1,1,1,1,1,1,6.88,6.88,1,0,0,0,0,0,07/15/2025,07/15/2025,0,1,-6.88,-3,-0.499355,-270,-90,-1,-1,-1,-1,-1,-1,-6.88,-6.88,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,BAD BOYZ PIZZA & PUB,313 16TH ST,MOLINE,IL,61265,3097979100,,2381595,20260629,Easy Eddy 1/2 Barrel Keg,RESTAURANT,"C. ALLEN 055- Stern Beverage, IL",82.666668,12,6,2520,210,1,1,1,1,1,1,82.666668,82.666668,1,0,0,0,0,0,01/09/2026,07/03/2026,0,12,75.777779,11,5.5,2310,210,1,1,1,1,1,1,75.777779,75.777779,1,0,0,0,0,0,01/21/2025,07/08/2025,0,11,6.888889,1,0.5,210,0,0,0,0,0,0,0,6.888889,6.888889,0,0,0,0,0,0,0,1,0.090909090909,0.090909090909,0.090909090909,0.09090909091,0,0,0,0,0,0,0,0.090909090909,0.090909090909,0,0,0,0,0,0,0,0.090909
ON,BAD BOYZ PIZZA & PUB,313 16TH ST,MOLINE,IL,61265,3097979100,,2381595,20260629,Citrus Surfer 1/6 Barrel Keg,RESTAURANT,"C. ALLEN 055- Stern Beverage, IL",32.106662,14,2.330328,980,70,1,1,1,1,1,1,32.106662,32.106662,1,0,0,0,668.5,0,01/16/2026,07/07/2026,47.75,14,50.453327,22,3.661943,1540,70,1,1,1,1,1,1,50.453327,50.453327,1,0,0,0,0,0,01/07/2025,07/15/2025,0,21,-18.346665,-8,-1.331615,-560,0,0,0,0,0,0,0,-18.346665,-18.346665,0,0,0,0,668.5,0,47.75,-7,-0.363636376249,-0.363636363636,-0.363636189859,-0.36363636364,0,0,0,0,0,0,0,-0.363636376249,-0.363636376249,0,0,0,0,1,0,1,-0.333333
ON,BAD BOYZ PIZZA & PUB,313 16TH ST,MOLINE,IL,61265,3097979100,,2381595,20260629,Double Blackberry 1/6 Barrel Keg,RESTAURANT,"C. ALLEN 055- Stern Beverage, IL",11.466665,5,0.83226,525,105,1,1,1,1,1,1,11.466665,11.466665,1,0,0,0,0,0,02/06/2026,04/24/2026,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,11.466665,5,0.83226,525,105,1,1,1,1,1,1,11.466665,11.466665,1,0,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,BAD BOYZ PIZZA & PUB,313 16TH ST,MOLINE,IL,61265,3097979100,,2381595,20260629,Summer Jam 1/6 Barrel Keg,RESTAURANT,"C. ALLEN 055- Stern Beverage, IL",6.879999,3,0.499356,315,105,1,1,1,1,1,1,6.879999,6.879999,1,0,0,0,0,0,05/05/2026,06/19/2026,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.879999,3,0.499356,315,105,1,1,1,1,1,1,6.879999,6.879999,1,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,BAD BOYZ PIZZA & PUB,313 16TH ST,MOLINE,IL,61265,3097979100,,2381595,20260629,Strawberry Jam 1/6 Barrel Keg,RESTAURANT,"C. ALLEN 055- Stern Beverage, IL",2.293333,1,0.166452,105,105,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,0,0,03/27/2026,03/27/2026,0,1,4.586666,2,0.332904,210,105,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,0,0,02/21/2025,02/28/2025,0,2,-2.293333,-1,-0.166452,-105,0,0,0,0,0,0,0,-2.293333,-2.293333,0,0,0,0,0,0,0,-1,-0.5,-0.5,-0.5,-0.5,0,0,0,0,0,0,0,-0.5,-0.5,0,0,0,0,0,0,0,-0.5
ON,CASINO ROCK ISLAND #0,FOOT OF 18TH ST,ROCK ISLAND,IL,61201,8004777747,0,2382195,0,Easy Eddy 1/2 Barrel Keg,RECREATION/ ENTERTAINMENT,"M. SCHULTZ 048- Stern Beverage, IL",55.111112,8,4,1680,210,1,1,1,1,1,1,55.111112,55.111112,1,0,0,0,0,0,01/13/2026,07/02/2026,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,55.111112,8,4,1680,210,1,1,1,1,1,1,55.111112,55.111112,1,0,0,0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,CASINO ROCK ISLAND #0,FOOT OF 18TH ST,ROCK ISLAND,IL,61201,8004777747,0,2382195,0,Citrus Surfer 1/2 Barrel Keg,RECREATION/ ENTERTAINMENT,"M. SCHULTZ 048- Stern Beverage, IL",20.666667,3,1.5,486,162,1,1,1,1,1,1,20.666667,20.666667,1,0,0,0,322.5,0,03/10/2026,05/13/2026,107.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,20.666667,3,1.5,486,162,1,1,1,1,1,1,20.666667,20.666667,1,0,0,0,322.5,0,107.5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,CASINO ROCK ISLAND #0,FOOT OF 18TH ST,ROCK ISLAND,IL,61201,8004777747,0,2382195,0,Easy Eddy 6/4/16oz Can,RECREATION/ ENTERTAINMENT,"M. SCHULTZ 048- Stern Beverage, IL",7.999998,6,0.580644,297,49.5,1,1,1,1,1,1,7.999998,7.999998,1,0,0,0,0,0,01/13/2026,04/28/2026,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,7.999998,6,0.580644,297,49.5,1,1,1,1,1,1,7.999998,7.999998,1,0,0,0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,CASINO ROCK ISLAND #0,FOOT OF 18TH ST,ROCK ISLAND,IL,61201,8004777747,0,2382195,0,Easy Eddy 2/12/12oz Can,RECREATION/ ENTERTAINMENT,"M. SCHULTZ 048- Stern Beverage, IL",7,7,0.508065,252,36,1,1,1,1,1,1,7,7,1,0,0,0,175,0,04/14/2026,06/10/2026,25,3,20,20,1.451613,720,36,1,1,1,1,1,1,20,20,1,0,0,0,500,0,05/30/2025,07/15/2025,25,2,-13,-13,-0.943548,-468,0,0,0,0,0,0,0,-13,-13,0,0,0,0,-325,0,0,1,-0.65,-0.65,-0.64999969,-0.65,0,0,0,0,0,0,0,-0.65,-0.65,0,0,0,0,-0.65,0,0,0.5
ON,CASINO ROCK ISLAND #0,FOOT OF 18TH ST,ROCK ISLAND,IL,61201,8004777747,0,2382195,0,Summer Jam 1/2 Barrel Keg,RECREATION/ ENTERTAINMENT,"M. SCHULTZ 048- Stern Beverage, IL",6.888889,1,0.5,245,245,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,0,0,05/30/2026,05/30/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.888889,1,0.5,245,245,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,CASINO ROCK ISLAND #0,FOOT OF 18TH ST,ROCK ISLAND,IL,61201,8004777747,0,2382195,0,Neighborhood Beer 4/6/12oz Can,RECREATION/ ENTERTAINMENT,"M. SCHULTZ 048- Stern Beverage, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,25,25,1.814516,750,30,1,1,1,1,1,1,25,25,1,0,0,0,0,0,05/30/2025,07/15/2025,0,2,-25,-25,-1.814516,-750,-30,-1,-1,-1,-1,-1,-1,-25,-25,-1,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,CASINO ROCK ISLAND #0,FOOT OF 18TH ST,ROCK ISLAND,IL,61201,8004777747,0,2382195,0,Citrus Surfer 4/6/12oz Can,RECREATION/ ENTERTAINMENT,"M. SCHULTZ 048- Stern Beverage, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,3,3,0.217742,99,33,1,1,1,1,1,1,3,3,1,0,0,0,0,0,06/06/2025,06/06/2025,0,1,-3,-3,-0.217742,-99,-33,-1,-1,-1,-1,-1,-1,-3,-3,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,CASINO ROCK ISLAND #0,FOOT OF 18TH ST,ROCK ISLAND,IL,61201,8004777747,0,2382195,0,Citrus Surfer 2/12/12oz Can,RECREATION/ ENTERTAINMENT,"M. SCHULTZ 048- Stern Beverage, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,15,15,1.08871,510,34,1,1,1,1,1,1,15,15,1,0,0,0,0,0,07/15/2025,07/15/2025,0,1,-15,-15,-1.08871,-510,-34,-1,-1,-1,-1,-1,-1,-15,-15,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,VIBRANT ARENA,1201 RIVER DR,MOLINE,IL,61265,3097642001,,4859523,0,Easy Eddy 6/4/16oz Can,CONCESSIONAIRE,"C. ALLEN 055- Stern Beverage, IL",66.666668,50,4.838711,2363,47.26,1,1,1,1,1,1,66.666668,66.666668,1,0,0,0,0,0,01/07/2026,07/08/2026,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,66.666668,50,4.838711,2363,47.26,1,1,1,1,1,1,66.666668,66.666668,1,0,0,0,0,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,VIBRANT ARENA,1201 RIVER DR,MOLINE,IL,61265,3097642001,,4859523,0,Citrus Surfer 6/4/16oz Can,CONCESSIONAIRE,"C. ALLEN 055- Stern Beverage, IL",28,21,2.032258,849,40.42857142857,1,1,1,1,1,1,28,28,1,0,0,0,656.25,0,01/07/2026,06/17/2026,31.25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,28,21,2.032258,849,40.42857142857,1,1,1,1,1,1,28,28,1,0,0,0,656.25,0,31.25,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,VIBRANT ARENA,1201 RIVER DR,MOLINE,IL,61265,3097642001,,4859523,0,Easy Eddy 1/6 Barrel Keg,CONCESSIONAIRE,"C. ALLEN 055- Stern Beverage, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,20.64,9,1.498065,810,90,1,1,1,1,1,1,20.64,20.64,1,0,0,0,0,0,01/22/2025,04/16/2025,0,3,-20.64,-9,-1.498065,-810,-90,-1,-1,-1,-1,-1,-1,-20.64,-20.64,-1,0,0,0,0,0,0,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
ON,TAP 22 GRILL & BAR,1443 1ST ST,SILVIS,IL,61282,3099127655,,4089041,20260211,Easy Eddy 1/2 Barrel Keg,RESTAURANT,"C. ALLEN 055- Stern Beverage, IL",89.555557,13,6.5,2730,210,1,1,1,1,1,1,89.555557,89.555557,1,0,0,0,0,0,01/07/2026,07/08/2026,0,13,82.666668,12,6,2520,210,1,1,1,1,1,1,82.666668,82.666668,1,0,0,0,0,0,01/22/2025,07/09/2025,0,12,6.888889,1,0.5,210,0,0,0,0,0,0,0,6.888889,6.888889,0,0,0,0,0,0,0,1,0.083333333333,0.083333333333,0.083333333333,0.08333333333,0,0,0,0,0,0,0,0.083333333333,0.083333333333,0,0,0,0,0,0,0,0.083333
