,,,,,,,,,,,,,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected
ON,WHISTLE BINKIES ON THE LAKE,247 WOODLAKE DR SE,ROCHESTER,MN,55904,5074241227,,2892775,0,Neighborhood Beer 1/6 Barrel Keg,RESTAURANT,ERIC SCHMELING 038- Schott Distributing Co. - Roch,2.293333,1,0.166452,67,67,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,45,0,03/25/2026,03/25/2026,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,67,67,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,45,0,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,WILD WOOD SPORTS BAR,1517 16TH ST SW STE C,ROCHESTER,MN,55902,5072268380,,3348522,20260326,Easy Eddy 1/2 Barrel Keg,BAR/TAVERN,ERIC SCHMELING 038- Schott Distributing Co. - Roch,48.222223,7,3.5,1460,208.57142857143,1,1,1,1,1,1,48.222223,48.222223,1,0,0,0,0,0,03/25/2026,07/17/2026,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,48.222223,7,3.5,1460,208.57142857143,1,1,1,1,1,1,48.222223,48.222223,1,0,0,0,0,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,WILD WOOD SPORTS BAR,1517 16TH ST SW STE C,ROCHESTER,MN,55902,5072268380,,3348522,20260326,Neighborhood Beer 1/6 Barrel Keg,BAR/TAVERN,ERIC SCHMELING 038- Schott Distributing Co. - Roch,2.293333,1,0.166452,67,67,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,45,0,03/25/2026,03/25/2026,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,67,67,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,45,0,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,WILD WOOD SPORTS BAR,1517 16TH ST SW STE C,ROCHESTER,MN,55902,5072268380,,3348522,20260326,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,ERIC SCHMELING 038- Schott Distributing Co. - Roch,2.293333,1,0.166452,73,73,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,48,0,03/25/2026,03/25/2026,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,73,73,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,48,0,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,BOULDER TAP HOUSE,24 17TH AVE NW,ROCHESTER,MN,55901,5073226056,,4434443,20260326,Easy Eddy 1/2 Barrel Keg,RESTAURANT,AARON KELLEY 007- Schott Distributing Co. - Roches,27.555556,4,2,820,205,1,1,1,1,1,1,27.555556,27.555556,1,0,0,0,0,0,05/08/2026,07/10/2026,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,27.555556,4,2,820,205,1,1,1,1,1,1,27.555556,27.555556,1,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,BOULDER TAP HOUSE,24 17TH AVE NW,ROCHESTER,MN,55901,5073226056,,4434443,20260326,Citrus Surfer 1/2 Barrel Keg,RESTAURANT,AARON KELLEY 007- Schott Distributing Co. - Roches,20.666667,3,1.5,491,163.66666666667,1,1,1,1,1,1,20.666667,20.666667,1,0,0,0,330,0,05/08/2026,06/19/2026,110,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,20.666667,3,1.5,491,163.66666666667,1,1,1,1,1,1,20.666667,20.666667,1,0,0,0,330,0,110,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,HEI N LOW TAP,529 E 7TH ST,WINONA,MN,55987,5074744564,,2781838,20260710,Neighborhood Beer 1/2 Barrel Keg,BAR/TAVERN,MARK WALTERS 018- Schott Distributing Co. - Roches,41.333334,6,3,890,148.33333333333,1,1,1,1,1,1,41.333334,41.333334,1,0,0,0,624,0,05/26/2026,07/14/2026,104,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,41.333334,6,3,890,148.33333333333,1,1,1,1,1,1,41.333334,41.333334,1,0,0,0,624,0,104,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,HEI N LOW TAP,529 E 7TH ST,WINONA,MN,55987,5074744564,,2781838,20260710,Easy Eddy 1/2 Barrel Keg,BAR/TAVERN,MARK WALTERS 018- Schott Distributing Co. - Roches,6.888889,1,0.5,200,200,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,0,0,03/31/2026,03/31/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.888889,1,0.5,200,200,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,BROADWAY BAR & PIZZA,4144 HIGHWAY 52 N,ROCHESTER,MN,55901,5078674305,,3278293,20260326,Easy Eddy 1/2 Barrel Keg,RESTAURANT,AARON KELLEY 007- Schott Distributing Co. - Roches,20.666667,3,1.5,630,210,1,1,1,1,1,1,20.666667,20.666667,1,0,0,0,0,0,03/27/2026,05/22/2026,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,20.666667,3,1.5,630,210,1,1,1,1,1,1,20.666667,20.666667,1,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,BROADWAY BAR & PIZZA,4144 HIGHWAY 52 N,ROCHESTER,MN,55901,5078674305,,3278293,20260326,Citrus Surfer 1/2 Barrel Keg,RESTAURANT,AARON KELLEY 007- Schott Distributing Co. - Roches,20.666667,3,1.5,501,167,1,1,1,1,1,1,20.666667,20.666667,1,0,0,0,330,0,03/27/2026,06/19/2026,110,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,20.666667,3,1.5,501,167,1,1,1,1,1,1,20.666667,20.666667,1,0,0,0,330,0,110,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,HIGH COURT PUB,109 PARKWAY N,LANESBORO,MN,55949,5074672606,,3862771,20260429,Easy Eddy 1/2 Barrel Keg,BAR/TAVERN,ERIC SCHMELING 038- Schott Distributing Co. - Roch,41.333334,6,3,1260,210,1,1,1,1,1,1,41.333334,41.333334,1,0,0,0,0,0,04/30/2026,07/09/2026,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,41.333334,6,3,1260,210,1,1,1,1,1,1,41.333334,41.333334,1,0,0,0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,FAT WILLYS,4325 MAINE AVE SE,ROCHESTER,MN,55904,5072718618,,3232815,20260416,Easy Eddy 1/2 Barrel Keg,BAR/TAVERN,ERIC SCHMELING 038- Schott Distributing Co. - Roch,41.333334,6,3,1260,210,1,1,1,1,1,1,41.333334,41.333334,1,0,0,0,0,0,04/01/2026,07/15/2026,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,41.333334,6,3,1260,210,1,1,1,1,1,1,41.333334,41.333334,1,0,0,0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,THE DOG PADDLE,122 HWY 52,FOUNTAIN,MN,55935,5072617511,,4746656,20260604,Citrus Surfer 1/6 Barrel Keg,BAR/TAVERN,MIKE STEFFES 039- Schott Distributing Co. - Roches,11.466665,5,0.83226,365,73,1,1,1,1,1,1,11.466665,11.466665,1,0,0,0,240,0,04/01/2026,07/15/2026,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,11.466665,5,0.83226,365,73,1,1,1,1,1,1,11.466665,11.466665,1,0,0,0,240,0,48,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,THE DOG PADDLE,122 HWY 52,FOUNTAIN,MN,55935,5072617511,,4746656,20260604,Citrus Surfer 1/2 Barrel Keg,BAR/TAVERN,MIKE STEFFES 039- Schott Distributing Co. - Roches,6.888889,1,0.5,167,167,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,110,0,04/22/2026,04/22/2026,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.888889,1,0.5,167,167,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,110,0,110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,THE DOG PADDLE,122 HWY 52,FOUNTAIN,MN,55935,5072617511,,4746656,20260604,Easy Eddy 1/2 Barrel Keg,BAR/TAVERN,MIKE STEFFES 039- Schott Distributing Co. - Roches,6.888889,1,0.5,210,210,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,0,0,04/01/2026,04/01/2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.888889,1,0.5,210,210,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,THE DOG PADDLE,122 HWY 52,FOUNTAIN,MN,55935,5072617511,,4746656,20260604,Tigerhawk 1/2 Barrel Keg,BAR/TAVERN,MIKE STEFFES 039- Schott Distributing Co. - Roches,6.888889,1,0.5,155,155,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,104,0,07/15/2026,07/15/2026,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,6.888889,1,0.5,155,155,1,1,1,1,1,1,6.888889,6.888889,1,0,0,0,104,0,104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,THE DOG PADDLE,122 HWY 52,FOUNTAIN,MN,55935,5072617511,,4746656,20260604,Easy Eddy 1/6 Barrel Keg,BAR/TAVERN,MIKE STEFFES 039- Schott Distributing Co. - Roches,4.586666,2,0.332904,180,90,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,0,0,06/10/2026,07/15/2026,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,180,90,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,THE DOG PADDLE,122 HWY 52,FOUNTAIN,MN,55935,5072617511,,4746656,20260604,Neighborhood Beer 1/6 Barrel Keg,BAR/TAVERN,MIKE STEFFES 039- Schott Distributing Co. - Roches,2.293333,1,0.166452,67,67,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,45,0,04/29/2026,04/29/2026,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,67,67,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,45,0,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,BEARS DEN SPORTS BAR & EATERY,845 HIGH POINT DR,BYRON,MN,55920,5077752332,,4300297,20260429,Easy Eddy 1/2 Barrel Keg,BAR/TAVERN,DUSTIN KOSKI 036- Schott Distributing Co. - Roches,34.444445,5,2.5,1040,208,1,1,1,1,1,1,34.444445,34.444445,1,0,0,0,0,0,04/03/2026,07/10/2026,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,34.444445,5,2.5,1040,208,1,1,1,1,1,1,34.444445,34.444445,1,0,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,THE THIRSTY FOX PUB & GRILL,1105 S BROADWAY AVE,ALBERT LEA,MN,56007,5073834808,,4290754,20260603,Citrus Surfer 1/2 Barrel Keg,BAR/TAVERN,DUSTIN KOSKI 036- Schott Distributing Co. - Roches,13.777778,2,1,334,167,1,1,1,1,1,1,13.777778,13.777778,1,0,0,0,220,0,05/14/2026,07/16/2026,110,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,13.777778,2,1,334,167,1,1,1,1,1,1,13.777778,13.777778,1,0,0,0,220,0,110,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
ON,THE THIRSTY FOX PUB & GRILL,1105 S BROADWAY AVE,ALBERT LEA,MN,56007,5073834808,,4290754,20260603,Easy Eddy 1/2 Barrel Keg,BAR/TAVERN,DUSTIN KOSKI 036- Schott Distributing Co. - Roches,13.777778,2,1,420,210,1,1,1,1,1,1,13.777778,13.777778,1,0,0,0,0,0,05/14/2026,07/16/2026,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,13.777778,2,1,420,210,1,1,1,1,1,1,13.777778,13.777778,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
ON,THE THIRSTY FOX PUB & GRILL,1105 S BROADWAY AVE,ALBERT LEA,MN,56007,5073834808,,4290754,20260603,Neighborhood Beer 1/6 Barrel Keg,BAR/TAVERN,DUSTIN KOSKI 036- Schott Distributing Co. - Roches,4.586666,2,0.332904,134,67,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,90,0,05/28/2026,07/09/2026,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,134,67,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,90,0,45,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
