,,,,,,,,,,,,,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected
OFF,HY VEE FOOD STORE #1410,2400 4TH ST SW,MASON CITY,IA,50401,6414242605,1410,2740945,20260527,Wild Eddy 4/6/12oz Can,SUPERMARKET,"LEE DODGE 01- Kabrick Dist, IA",5,5,0.362905,182.5,36.5,1,1,1,1,1,1,5,5,1,0,0,0,126.75,0,02/24/2026,07/15/2026,25.35,5,5,5,0.362905,182.5,36.5,1,1,1,1,1,1,5,5,1,0,0,0,126.75,0,04/16/2025,07/01/2025,25.35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFF,HY VEE FOOD STORE #1410,2400 4TH ST SW,MASON CITY,IA,50401,6414242605,1410,2740945,20260527,Citrus Surfer 4/6/12oz Can,SUPERMARKET,"LEE DODGE 01- Kabrick Dist, IA",5,5,0.362905,167.5,33.5,1,1,1,1,1,1,5,5,1,0,0,0,115.75,0,02/24/2026,07/08/2026,23.15,5,11,11,0.798391,368.5,33.5,1,1,1,1,1,1,11,11,1,0,0,0,254.65,0,01/03/2025,07/09/2025,23.15,11,-6,-6,-0.435486,-201,0,0,0,0,0,0,0,-6,-6,0,0,0,0,-138.9,0,0,-6,-0.545454545455,-0.545454545455,-0.545454545455,-0.54545454545,0,0,0,0,0,0,0,-0.545454545455,-0.545454545455,0,0,0,0,-0.54545455,0,0,-0.545455
OFF,HY VEE FOOD STORE #1410,2400 4TH ST SW,MASON CITY,IA,50401,6414242605,1410,2740945,20260527,Easy Eddy 1/6 Barrel Keg,SUPERMARKET,"LEE DODGE 01- Kabrick Dist, IA",4.586666,2,0.332904,164,82,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,117,0,03/19/2026,06/24/2026,58.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4.586666,2,0.332904,164,82,1,1,1,1,1,1,4.586666,4.586666,1,0,0,0,117,0,58.5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,HY VEE FOOD STORE #1410,2400 4TH ST SW,MASON CITY,IA,50401,6414242605,1410,2740945,20260527,Zero Eddy 4/6/12oz Can,SUPERMARKET,"LEE DODGE 01- Kabrick Dist, IA",4,4,0.290324,146,36.5,1,1,1,1,1,1,4,4,1,0,0,0,101.4,0,05/20/2026,07/08/2026,25.35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4,4,0.290324,146,36.5,1,1,1,1,1,1,4,4,1,0,0,0,101.4,0,25.35,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,HY VEE FOOD STORE #1410,2400 4TH ST SW,MASON CITY,IA,50401,6414242605,1410,2740945,20260527,Citrus Surfer 2/12/12oz Can,SUPERMARKET,"LEE DODGE 01- Kabrick Dist, IA",4,4,0.290324,134,33.5,1,1,1,1,1,1,4,4,1,0,0,0,92.6,0,01/21/2026,06/12/2026,23.15,4,8,8,0.580648,268,33.5,1,1,1,1,1,1,8,8,1,0,0,0,185.2,0,01/22/2025,07/09/2025,23.15,8,-4,-4,-0.290324,-134,0,0,0,0,0,0,0,-4,-4,0,0,0,0,-92.6,0,0,-4,-0.5,-0.5,-0.5,-0.5,0,0,0,0,0,0,0,-0.5,-0.5,0,0,0,0,-0.5,0,0,-0.5
OFF,HY VEE FOOD STORE #1410,2400 4TH ST SW,MASON CITY,IA,50401,6414242605,1410,2740945,20260527,Neighborhood Beer 4/6/12oz Can,SUPERMARKET,"LEE DODGE 01- Kabrick Dist, IA",3,3,0.217743,88.5,29.5,1,1,1,1,1,1,3,3,1,0,0,0,61.2,0,01/23/2026,07/08/2026,20.4,3,2,2,0.145162,59,29.5,1,1,1,1,1,1,2,2,1,0,0,0,0,0,06/18/2025,06/20/2025,0,2,1,1,0.072581,29.5,0,0,0,0,0,0,0,1,1,0,0,0,0,61.2,0,20.4,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,1,0,1,0.5
OFF,HY VEE FOOD STORE #1410,2400 4TH ST SW,MASON CITY,IA,50401,6414242605,1410,2740945,20260527,Double Blackberry 6/4/12oz Can,SUPERMARKET,"LEE DODGE 01- Kabrick Dist, IA",3,3,0.217743,162,54,1,1,1,1,1,1,3,3,1,0,0,0,111.45,0,02/04/2026,07/08/2026,37.15,3,4,4,0.290324,216,54,1,1,1,1,1,1,4,4,1,0,0,0,148.6,0,01/31/2025,07/09/2025,37.15,4,-1,-1,-0.072581,-54,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-37.15,0,0,-1,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,-0.25,0,0,-0.25
OFF,HY VEE FOOD STORE #1410,2400 4TH ST SW,MASON CITY,IA,50401,6414242605,1410,2740945,20260527,Citrus Surfer Lime 4/6/12oz Can,SUPERMARKET,"LEE DODGE 01- Kabrick Dist, IA",3,3,0.217743,100.5,33.5,1,1,1,1,1,1,3,3,1,0,0,0,69.45,0,03/18/2026,07/10/2026,23.15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,3,3,0.217743,100.5,33.5,1,1,1,1,1,1,3,3,1,0,0,0,69.45,0,23.15,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,HY VEE FOOD STORE #1410,2400 4TH ST SW,MASON CITY,IA,50401,6414242605,1410,2740945,20260527,Easy Eddy 1/12/19.2 oz Can,SUPERMARKET,"LEE DODGE 01- Kabrick Dist, IA",2.4,3,0.174195,94.68,31.56,1,1,1,1,1,1,2.4,2.4,1,0,0,0,54.75,0,04/01/2026,07/17/2026,18.25,3,2.4,3,0.174195,94.68,31.56,1,1,1,1,1,1,2.4,2.4,1,0,0,0,54.75,0,03/26/2025,06/04/2025,18.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFF,HY VEE FOOD STORE #1410,2400 4TH ST SW,MASON CITY,IA,50401,6414242605,1410,2740945,20260527,Arms Race Pale Ale 4/6/12oz Can,SUPERMARKET,"LEE DODGE 01- Kabrick Dist, IA",2,2,0.145162,67,33.5,1,1,1,1,1,1,2,2,1,0,0,0,50.7,0,05/13/2026,06/05/2026,25.35,2,1,1,0.072581,33.5,33.5,1,1,1,1,1,1,1,1,1,0,0,0,25.35,0,03/21/2025,03/21/2025,25.35,1,1,1,0.072581,33.5,0,0,0,0,0,0,0,1,1,0,0,0,0,25.35,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
OFF,HY VEE FOOD STORE #1410,2400 4TH ST SW,MASON CITY,IA,50401,6414242605,1410,2740945,20260527,Royal Eddy 4/6/12oz Can,SUPERMARKET,"LEE DODGE 01- Kabrick Dist, IA",1,1,0.072581,39.5,39.5,1,1,1,1,1,1,1,1,1,0,0,0,25.35,0,03/25/2026,03/25/2026,25.35,1,3,3,0.217743,118.5,39.5,1,1,1,1,1,1,3,3,1,0,0,0,76.05,0,01/31/2025,05/16/2025,25.35,3,-2,-2,-0.145162,-79,0,0,0,0,0,0,0,-2,-2,0,0,0,0,-50.7,0,0,-2,-0.666666666667,-0.666666666667,-0.666666666667,-0.66666666667,0,0,0,0,0,0,0,-0.666666666667,-0.666666666667,0,0,0,0,-0.66666667,0,0,-0.666667
OFF,HY VEE FOOD STORE #1410,2400 4TH ST SW,MASON CITY,IA,50401,6414242605,1410,2740945,20260527,Easy Going 4/6/12oz Can,SUPERMARKET,"LEE DODGE 01- Kabrick Dist, IA",1,1,0.072581,36.5,36.5,1,1,1,1,1,1,1,1,1,0,0,0,25.35,0,07/08/2026,07/08/2026,25.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,36.5,36.5,1,1,1,1,1,1,1,1,1,0,0,0,25.35,0,25.35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,HY VEE FOOD STORE #1410,2400 4TH ST SW,MASON CITY,IA,50401,6414242605,1410,2740945,20260527,Royal Eddy 1/12/19.2oz Can,SUPERMARKET,"LEE DODGE 01- Kabrick Dist, IA",0.8,1,0.058065,31.56,31.56,1,1,1,1,1,1,0.8,0.8,1,0,0,0,18.25,0,04/08/2026,04/08/2026,18.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,0.8,1,0.058065,31.56,31.56,1,1,1,1,1,1,0.8,0.8,1,0,0,0,18.25,0,18.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,HY VEE FOOD STORE #1410,2400 4TH ST SW,MASON CITY,IA,50401,6414242605,1410,2740945,20260527,Citrus Surfer 1/12/19.2oz Can,SUPERMARKET,"LEE DODGE 01- Kabrick Dist, IA",0.8,1,0.058065,31.56,31.56,1,1,1,1,1,1,0.8,0.8,1,0,0,0,18.25,0,07/08/2026,07/08/2026,18.25,1,0.8,1,0.058065,31.56,31.56,1,1,1,1,1,1,0.8,0.8,1,0,0,0,18.25,0,06/04/2025,06/04/2025,18.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFF,HY VEE FOOD STORE #1410,2400 4TH ST SW,MASON CITY,IA,50401,6414242605,1410,2740945,20260527,West Eddy 4/6/12oz Can,SUPERMARKET,"LEE DODGE 01- Kabrick Dist, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,73,36.5,1,1,1,1,1,1,2,2,1,0,0,0,50.7,0,01/15/2025,02/28/2025,25.35,2,-2,-2,-0.145162,-73,-36.5,-1,-1,-1,-1,-1,-1,-2,-2,-1,0,0,0,-50.7,0,-25.35,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
OFF,HY VEE FOOD STORE #1410,2400 4TH ST SW,MASON CITY,IA,50401,6414242605,1410,2740945,20260527,Eddy Variety Pack 2/12/12oz Can,SUPERMARKET,"LEE DODGE 01- Kabrick Dist, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,17,17,1.233876,620.5,36.5,1,1,1,1,1,1,17,17,1,0,0,0,430.95,0,01/15/2025,07/16/2025,25.35,16,-17,-17,-1.233876,-620.5,-36.5,-1,-1,-1,-1,-1,-1,-17,-17,-1,0,0,0,-430.95,0,-25.35,-16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
OFF,HY VEE FOOD STORE #1410,2400 4TH ST SW,MASON CITY,IA,50401,6414242605,1410,2740945,20260527,Citrus Surfer 1/6 Barrel Keg,SUPERMARKET,"LEE DODGE 01- Kabrick Dist, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2.293333,1,0.166452,67,67,1,1,1,1,1,1,2.293333,2.293333,1,0,0,0,44.5,0,02/19/2025,02/19/2025,44.5,1,-2.293333,-1,-0.166452,-67,-67,-1,-1,-1,-1,-1,-1,-2.293333,-2.293333,-1,0,0,0,-44.5,0,-44.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
OFF,HY VEE FOOD STORE #1413,551 S ILLINOIS,MASON CITY,IA,50401,6414249741,1413,2740927,20260527,Easy Eddy 2/12/12oz Can,SUPERMARKET,"LEE DODGE 01- Kabrick Dist, IA",23,23,1.669357,839.5,36.5,1,1,1,1,1,1,23,23,1,0,0,0,583.05,0,01/27/2026,07/16/2026,25.35,16,14,14,1.016132,511,36.5,1,1,1,1,1,1,14,14,1,0,0,0,354.9,0,01/21/2025,07/15/2025,25.35,12,9,9,0.653225,328.5,0,0,0,0,0,0,0,9,9,0,0,0,0,228.15,0,0,4,0.642857142857,0.642857142857,0.642854471663,0.64285714286,0,0,0,0,0,0,0,0.642857142857,0.642857142857,0,0,0,0,0.64285714,0,0,0.333333
OFF,HY VEE FOOD STORE #1413,551 S ILLINOIS,MASON CITY,IA,50401,6414249741,1413,2740927,20260527,Tigerhawk 2/12/12oz Can,SUPERMARKET,"LEE DODGE 01- Kabrick Dist, IA",20,20,1.451612,565,28.25,1,1,1,1,1,1,20,20,1,0,0,0,408,0,06/18/2026,07/07/2026,20.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,20,20,1.451612,565,28.25,1,1,1,1,1,1,20,20,1,0,0,0,408,0,20.4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,HY VEE FOOD STORE #1413,551 S ILLINOIS,MASON CITY,IA,50401,6414249741,1413,2740927,20260527,Easy Eddy 4/6/12oz Can,SUPERMARKET,"LEE DODGE 01- Kabrick Dist, IA",17,17,1.233876,620.5,36.5,1,1,1,1,1,1,17,17,1,0,0,0,430.95,0,01/08/2026,07/16/2026,25.35,16,20,20,1.451619,730,36.5,1,1,1,1,1,1,20,20,1,0,0,0,507,0,01/07/2025,07/15/2025,25.35,19,-3,-3,-0.217743,-109.5,0,0,0,0,0,0,0,-3,-3,0,0,0,0,-76.05,0,0,-3,-0.15,-0.15,-0.150000103333,-0.15,0,0,0,0,0,0,0,-0.15,-0.15,0,0,0,0,-0.15,0,0,-0.157895
OFF,HY VEE FOOD STORE #1413,551 S ILLINOIS,MASON CITY,IA,50401,6414249741,1413,2740927,20260527,Easy Eddy 6/4/16oz Can,SUPERMARKET,"LEE DODGE 01- Kabrick Dist, IA",11.999997,9,0.870966,402.75,44.75,1,1,1,1,1,1,11.999997,11.999997,1,0,0,0,0,0,01/13/2026,06/30/2026,0,9,6.666665,5,0.48387,223.75,44.75,1,1,1,1,1,1,6.666665,6.666665,1,0,0,0,0,0,04/01/2025,07/08/2025,0,5,5.333332,4,0.387096,179,0,0,0,0,0,0,0,5.333332,5.333332,0,0,0,0,0,0,0,4,0.8,0.8,0.8,0.8,0,0,0,0,0,0,0,0.8,0.8,0,0,0,0,0,0,0,0.8
