,,,,,,,,,,,,,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected,No Filters Selected
OFF,HY VEE FOOD STORE #1052,6301 UNIVERSITY AVE STE C,CEDAR FALLS,IA,50613,3192667535,1052,2916304,20260624,Citrus Surfer 4/6/12oz Can,SUPERMARKET,"JOSH JUEL 102- Fahr Bev - Waterloo, IA",15,15,1.088713,502.8,33.52,1,1,1,1,1,1,15,15,1,0,0,0,345,0,01/06/2026,06/30/2026,23,13,17,17,1.233873,569.84,33.52,1,1,1,1,1,1,17,17,1,0,0,0,391,0,01/03/2025,07/15/2025,23,13,-2,-2,-0.14516,-67.04,0,0,0,0,0,0,0,-2,-2,0,0,0,0,-46,0,0,0,-0.117647058824,-0.117647058824,-0.117645819302,-0.11764705882,0,0,0,0,0,0,0,-0.117647058824,-0.117647058824,0,0,0,0,-0.11764706,0,0,0
OFF,HY VEE FOOD STORE #1052,6301 UNIVERSITY AVE STE C,CEDAR FALLS,IA,50613,3192667535,1052,2916304,20260624,Easy Eddy 1/12/19.2 oz Can,SUPERMARKET,"JOSH JUEL 102- Fahr Bev - Waterloo, IA",11.2,14,0.81291,430.32,30.73714285714,1,1,1,1,1,1,11.2,11.2,1,0,0,0,255.5,0,01/06/2026,07/14/2026,18.25,14,8,10,0.58065,315.6,31.56,1,1,1,1,1,1,8,8,1,0,0,0,182.5,0,01/03/2025,07/11/2025,18.25,10,3.2,4,0.23226,114.72,-0.82285714286,0,0,0,0,0,0,3.2,3.2,0,0,0,0,73,0,0,4,0.4,0.4,0.4,0.36349809886,-0.026072786529,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0.4,0,0,0.4
OFF,HY VEE FOOD STORE #1052,6301 UNIVERSITY AVE STE C,CEDAR FALLS,IA,50613,3192667535,1052,2916304,20260624,Easy Going 4/6/12oz Can,SUPERMARKET,"JOSH JUEL 102- Fahr Bev - Waterloo, IA",11,11,0.798389,401.72,36.52,1,1,1,1,1,1,11,11,1,0,0,0,277.75,0,02/24/2026,06/30/2026,25.25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,11,11,0.798389,401.72,36.52,1,1,1,1,1,1,11,11,1,0,0,0,277.75,0,25.25,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,HY VEE FOOD STORE #1052,6301 UNIVERSITY AVE STE C,CEDAR FALLS,IA,50613,3192667535,1052,2916304,20260624,Summer Jam 6/4/12oz Can,SUPERMARKET,"JOSH JUEL 102- Fahr Bev - Waterloo, IA",11,11,0.79839,594,54,1,1,1,1,1,1,11,11,1,0,0,0,418,0,04/07/2026,07/07/2026,38,10,7,7,0.508066,378,54,1,1,1,1,1,1,7,7,1,0,0,0,0,0,04/22/2025,06/27/2025,0,6,4,4,0.290324,216,0,0,0,0,0,0,0,4,4,0,0,0,0,418,0,38,4,0.571428571429,0.571428571429,0.571429696142,0.57142857143,0,0,0,0,0,0,0,0.571428571429,0.571428571429,0,0,0,0,1,0,1,0.666667
OFF,HY VEE FOOD STORE #1052,6301 UNIVERSITY AVE STE C,CEDAR FALLS,IA,50613,3192667535,1052,2916304,20260624,Royal Eddy 4/6/12oz Can,SUPERMARKET,"JOSH JUEL 102- Fahr Bev - Waterloo, IA",10,10,0.72581,365.2,36.52,1,1,1,1,1,1,10,10,1,0,0,0,252.5,0,01/06/2026,07/14/2026,25.25,10,10,10,0.72581,380.2,38.02,1,1,1,1,1,1,10,10,1,0,0,0,252.5,0,01/07/2025,06/24/2025,25.25,10,0,0,0,-15,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03945291952,-0.039452919516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFF,HY VEE FOOD STORE #1052,6301 UNIVERSITY AVE STE C,CEDAR FALLS,IA,50613,3192667535,1052,2916304,20260624,Wild Eddy 4/6/12oz Can,SUPERMARKET,"JOSH JUEL 102- Fahr Bev - Waterloo, IA",9,9,0.653229,328.68,36.52,1,1,1,1,1,1,9,9,1,0,0,0,227.25,0,01/08/2026,07/16/2026,25.25,9,8,8,0.580647,292.16,36.52,1,1,1,1,1,1,8,8,1,0,0,0,202,0,04/01/2025,07/15/2025,25.25,7,1,1,0.072582,36.52,0,0,0,0,0,0,0,1,1,0,0,0,0,25.25,0,0,2,0.125,0.125,0.125001937494,0.125,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0,0.125,0,0,0.285714
OFF,HY VEE FOOD STORE #1052,6301 UNIVERSITY AVE STE C,CEDAR FALLS,IA,50613,3192667535,1052,2916304,20260624,1939 Amber 4/6/12oz Can,SUPERMARKET,"JOSH JUEL 102- Fahr Bev - Waterloo, IA",7,7,0.508067,234.64,33.52,1,1,1,1,1,1,7,7,1,0,0,0,161,0,01/02/2026,07/07/2026,23,7,2,2,0.145162,67.04,33.52,1,1,1,1,1,1,2,2,1,0,0,0,46,0,04/15/2025,07/15/2025,23,2,5,5,0.362905,167.6,0,0,0,0,0,0,0,5,5,0,0,0,0,115,0,0,5,2.5,2.5,2.5,2.5,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,2.5,0,0,2.5
OFF,HY VEE FOOD STORE #1052,6301 UNIVERSITY AVE STE C,CEDAR FALLS,IA,50613,3192667535,1052,2916304,20260624,Neighborhood Beer 4/6/12oz Can,SUPERMARKET,"JOSH JUEL 102- Fahr Bev - Waterloo, IA",6,6,0.435484,180,30,1,1,1,1,1,1,6,6,1,0,0,0,122.7,0,02/10/2026,06/09/2026,20.45,4,10,10,0.725807,300,30,1,1,1,1,1,1,10,10,1,0,0,0,0,0,03/04/2025,06/13/2025,0,7,-4,-4,-0.290323,-120,0,0,0,0,0,0,0,-4,-4,0,0,0,0,122.7,0,20.45,-3,-0.4,-0.4,-0.400000275555,-0.4,0,0,0,0,0,0,0,-0.4,-0.4,0,0,0,0,1,0,1,-0.428571
OFF,HY VEE FOOD STORE #1052,6301 UNIVERSITY AVE STE C,CEDAR FALLS,IA,50613,3192667535,1052,2916304,20260624,Double Blackberry 6/4/12oz Can,SUPERMARKET,"JOSH JUEL 102- Fahr Bev - Waterloo, IA",5,5,0.362905,270,54,1,1,1,1,1,1,5,5,1,0,0,0,190,0,01/06/2026,04/30/2026,38,5,6,6,0.435486,324,54,1,1,1,1,1,1,6,6,1,0,0,0,228,0,01/21/2025,07/01/2025,38,6,-1,-1,-0.072581,-54,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-38,0,0,-1,-0.166666666667,-0.166666666667,-0.166666666667,-0.16666666667,0,0,0,0,0,0,0,-0.166666666667,-0.166666666667,0,0,0,0,-0.16666667,0,0,-0.166667
OFF,HY VEE FOOD STORE #1052,6301 UNIVERSITY AVE STE C,CEDAR FALLS,IA,50613,3192667535,1052,2916304,20260624,Royal Eddy 1/12/19.2oz Can,SUPERMARKET,"JOSH JUEL 102- Fahr Bev - Waterloo, IA",4.8,6,0.34839,184.56,30.76,1,1,1,1,1,1,4.8,4.8,1,0,0,0,109.5,0,01/02/2026,06/30/2026,18.25,6,3.2,4,0.23226,126.24,31.56,1,1,1,1,1,1,3.2,3.2,1,0,0,0,73,0,01/14/2025,06/03/2025,18.25,4,1.6,2,0.11613,58.32,-0.8,0,0,0,0,0,0,1.6,1.6,0,0,0,0,36.5,0,0,2,0.5,0.5,0.5,0.46197718631,-0.025348542459,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0,0,0.5
OFF,HY VEE FOOD STORE #1052,6301 UNIVERSITY AVE STE C,CEDAR FALLS,IA,50613,3192667535,1052,2916304,20260624,Burch The Bear 4/6/12oz can,SUPERMARKET,"JOSH JUEL 102- Fahr Bev - Waterloo, IA",4,4,0.290324,134.08,33.52,1,1,1,1,1,1,4,4,1,0,0,0,92,0,01/06/2026,05/05/2026,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,4,4,0.290324,134.08,33.52,1,1,1,1,1,1,4,4,1,0,0,0,92,0,23,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
OFF,HY VEE FOOD STORE #1052,6301 UNIVERSITY AVE STE C,CEDAR FALLS,IA,50613,3192667535,1052,2916304,20260624,Citrus Surfer Lime 4/6/12oz Can,SUPERMARKET,"JOSH JUEL 102- Fahr Bev - Waterloo, IA",4,4,0.290324,134.08,33.52,1,1,1,1,1,1,4,4,1,0,0,0,92,0,05/05/2026,07/14/2026,23,4,8,8,0.580647,268.16,33.52,1,1,1,1,1,1,8,8,1,0,0,0,184,0,04/01/2025,07/18/2025,23,7,-4,-4,-0.290323,-134.08,0,0,0,0,0,0,0,-4,-4,0,0,0,0,-92,0,0,-3,-0.5,-0.5,-0.499999138892,-0.5,0,0,0,0,0,0,0,-0.5,-0.5,0,0,0,0,-0.5,0,0,-0.428571
OFF,HY VEE FOOD STORE #1052,6301 UNIVERSITY AVE STE C,CEDAR FALLS,IA,50613,3192667535,1052,2916304,20260624,Color TV 4/6/12oz Can,SUPERMARKET,"JOSH JUEL 102- Fahr Bev - Waterloo, IA",3,3,0.217742,162,54,1,1,1,1,1,1,3,3,1,0,0,0,162,0,02/17/2026,03/10/2026,54,2,5,5,0.362903,270,54,1,1,1,1,1,1,5,5,1,0,0,0,270,0,04/01/2025,07/08/2025,54,3,-2,-2,-0.145161,-108,0,0,0,0,0,0,0,-2,-2,0,0,0,0,-108,0,0,-1,-0.4,-0.4,-0.399999448889,-0.4,0,0,0,0,0,0,0,-0.4,-0.4,0,0,0,0,-0.4,0,0,-0.333333
OFF,HY VEE FOOD STORE #1052,6301 UNIVERSITY AVE STE C,CEDAR FALLS,IA,50613,3192667535,1052,2916304,20260624,Citrus Surfer 1/12/19.2oz Can,SUPERMARKET,"JOSH JUEL 102- Fahr Bev - Waterloo, IA",2.4,3,0.174195,79.92,26.64,1,1,1,1,1,1,2.4,2.4,1,0,0,0,54.75,0,03/12/2026,06/09/2026,18.25,3,3.2,4,0.23226,126.24,31.56,1,1,1,1,1,1,3.2,3.2,1,0,0,0,73,0,01/10/2025,07/18/2025,18.25,4,-0.8,-1,-0.058065,-46.32,-4.92,0,0,0,0,0,0,-0.8,-0.8,0,0,0,0,-18.25,0,0,-1,-0.25,-0.25,-0.25,-0.36692015209,-0.155893536122,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,-0.25,0,0,-0.25
OFF,HY VEE FOOD STORE #1052,6301 UNIVERSITY AVE STE C,CEDAR FALLS,IA,50613,3192667535,1052,2916304,20260624,Strawberry Jam 6/4/12oz can,SUPERMARKET,"JOSH JUEL 102- Fahr Bev - Waterloo, IA",2,2,0.145162,108,54,1,1,1,1,1,1,2,2,1,0,0,0,76,0,02/17/2026,03/03/2026,38,2,4,4,0.290324,216,54,1,1,1,1,1,1,4,4,1,0,0,0,152,0,01/28/2025,05/13/2025,38,4,-2,-2,-0.145162,-108,0,0,0,0,0,0,0,-2,-2,0,0,0,0,-76,0,0,-2,-0.5,-0.5,-0.5,-0.5,0,0,0,0,0,0,0,-0.5,-0.5,0,0,0,0,-0.5,0,0,-0.5
OFF,HY VEE FOOD STORE #1052,6301 UNIVERSITY AVE STE C,CEDAR FALLS,IA,50613,3192667535,1052,2916304,20260624,Moon Rabbit 4/6/12oz Can,SUPERMARKET,"JOSH JUEL 102- Fahr Bev - Waterloo, IA",2,2,0.145162,78,39,1,1,1,1,1,1,2,2,1,0,0,0,50.5,0,02/17/2026,03/10/2026,25.25,2,6,6,0.435485,226.56,37.76,1,1,1,1,1,1,6,6,1,0,0,0,151.5,0,01/28/2025,04/11/2025,25.25,5,-4,-4,-0.290323,-148.56,1.24,0,0,0,0,0,0,-4,-4,0,0,0,0,-101,0,0,-3,-0.666666666667,-0.666666666667,-0.666665901237,-0.65572033898,0.032838983051,0,0,0,0,0,0,-0.666666666667,-0.666666666667,0,0,0,0,-0.66666667,0,0,-0.6
OFF,HY VEE FOOD STORE #1052,6301 UNIVERSITY AVE STE C,CEDAR FALLS,IA,50613,3192667535,1052,2916304,20260624,West Eddy 4/6/12oz Can,SUPERMARKET,"JOSH JUEL 102- Fahr Bev - Waterloo, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,67.04,33.52,1,1,1,1,1,1,2,2,1,0,0,0,50.5,0,02/07/2025,03/18/2025,25.25,2,-2,-2,-0.145162,-67.04,-33.52,-1,-1,-1,-1,-1,-1,-2,-2,-1,0,0,0,-50.5,0,-25.25,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
OFF,HY VEE FOOD STORE #1052,6301 UNIVERSITY AVE STE C,CEDAR FALLS,IA,50613,3192667535,1052,2916304,20260624,Big Ed 4/6/12oz Can,SUPERMARKET,"JOSH JUEL 102- Fahr Bev - Waterloo, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,1,1,0.072581,54,54,1,1,1,1,1,1,1,1,1,0,0,0,54,0,01/28/2025,01/28/2025,54,1,-1,-1,-0.072581,-54,-54,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-54,0,-54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
OFF,HY VEE FOOD STORE #1052,6301 UNIVERSITY AVE STE C,CEDAR FALLS,IA,50613,3192667535,1052,2916304,20260624,Juicy Jam 6/4/12oz can,SUPERMARKET,"JOSH JUEL 102- Fahr Bev - Waterloo, IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/0001,01/01/0001,0,0,2,2,0.145162,108,54,1,1,1,1,1,1,2,2,1,0,0,0,76,0,04/01/2025,04/11/2025,38,2,-2,-2,-0.145162,-108,-54,-1,-1,-1,-1,-1,-1,-2,-2,-1,0,0,0,-76,0,-38,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1
